data;ppt;t_max;t_med;t_min;ur_max;ur_med;ur_min;rad_global;rad_liq;v_max;v_med
2004-02-07;  0,000;25,700;21,100;16,460; 93,000; 74,500;  53,230;17,480; 8,530;10,700;3,063
2004-02-08;  0,000;27,590;21,110;15,870; 90,500; 68,310;  41,390;26,370;12,930;10,700;3,454
2004-02-09;  0,000;28,120;21,840;16,680; 89,100; 68,630;  43,670;25,940;12,410; 9,950;3,511
2004-02-10;  0,000;29,290;22,520;16,180; 89,500; 66,140;  40,850;25,940;13,070;10,700;2,640
2004-02-11;  0,100;30,030;23,430;17,650; 91,000; 68,250;  42,440;24,480;12,250; 9,950;2,232
2004-02-12;  0,000;31,110;23,850;17,510; 95,800; 68,990;  40,100;22,870;11,300; 9,200;1,529
2004-02-13;  0,300;30,430;22,920;17,690; 99,300; 78,100;  45,870;21,040;10,130; 6,950;0,814
2004-02-14; 27,500;23,540;20,560;18,130;100,000; 96,700;  85,600; 7,050; 1,102; 4,700;0,609
2004-02-15;  6,300;30,150;23,930;20,420;100,000; 83,300;  48,890;22,520;12,420; 8,450;1,691
2004-02-16;  0,000;30,920;23,830;18,470;100,000; 78,600;  37,350;22,030;11,360; 6,950;1,434
2004-02-17;  0,000;32,010;24,540;18,000; 99,200; 71,200;  36,410;26,960;13,900; 5,450;0,841
2004-02-18;  0,000;32,670;25,270;17,230; 99,900; 70,600;  37,540;23,250;11,880; 4,700;0,860
2004-02-19;  0,000;32,190;24,090;20,010; 97,100; 77,300;  44,860;17,920; 8,910;10,700;1,046
2004-02-20; 10,300;30,080;22,830;19,660; 94,900; 84,200;  55,610;14,820; 7,500; 9,200;1,513
2004-02-21; 43,400;31,070;22,560;19,180; 99,300; 87,300;  49,700;14,690; 7,800; 7,700;1,276
2004-02-22; 36,900;27,090;21,760;18,760;100,000; 94,600;  68,190;10,900; 5,099; 6,950;1,124
2004-02-23; 20,600;22,300;19,930;18,520;100,000; 96,200;  85,800; 4,615; 1,042; 6,950;1,725
2004-02-24;  1,900;22,780;20,040;18,250; 99,100; 92,500;  81,800; 8,100; 1,431; 5,450;1,385
2004-02-25; 17,100;23,370;19,770;17,880;100,000; 95,700;  84,000; 7,280; 1,508; 8,450;1,035
2004-02-26;  0,000;29,660;22,330;16,650; 99,500; 80,600;  47,970;20,750;10,530; 6,950;1,194
2004-02-27;  5,000;29,730;21,340;16,090;100,000; 80,900;  44,740;20,380; 9,770;10,700;1,290
2004-02-28;  0,000;28,670;22,030;16,360;100,000; 78,000;  49,250;23,670;12,200; 5,450;1,153
2004-02-29;  0,000;30,800;23,420;16,530;100,000; 74,500;  37,820;23,680;11,930; 6,200;0,975
2004-03-01;  0,000;31,660;23,740;17,400; 99,900; 75,000;  27,680;23,740;12,810; 6,950;0,871
2004-03-02;  0,000;32,960;25,290;18,260; 99,500; 73,300;  39,220;24,460;12,980; 6,200;0,676
2004-03-03; 33,300;32,390;23,110;19,480;100,000; 86,800;  43,920;13,960; 6,433;12,950;1,203
2004-03-04;  0,000;26,200;22,000;19,510; 99,200; 86,800;  70,400;12,310; 5,788; 9,200;2,277
2004-03-05;  1,000;26,770;21,660;19,410; 96,700; 85,500;  62,700; 9,300; 3,467; 7,700;2,349
2004-03-06; 18,500;25,370;20,810;18,840; 99,900; 94,800;  74,500;11,540; 5,092; 6,950;0,919
2004-03-07;  0,200;29,940;23,400;17,930;100,000; 82,400;  52,120;21,210;11,730; 5,450;0,703
2004-03-08;  0,100;31,880;25,030;18,410;100,000; 73,900;  40,500;24,800;13,630; 6,950;0,791
2004-03-09;  0,000;32,600;25,740;19,020;100,000; 71,100;  36,940;23,750;12,750; 5,450;0,907
2004-03-10;  6,900;33,190;25,630;19,680; 99,200; 75,000;  38,750;23,560;12,660;12,200;1,347
2004-03-11;  0,000;30,660;24,520;19,710; 97,500; 74,900;  40,030;22,660;11,280; 7,700;1,956
2004-03-12;  0,000;27,100;22,640;19,030; 95,900; 79,200;  57,990;12,240; 5,395; 7,700;2,071
2004-03-13;  0,000;30,430;24,190;19,390; 96,800; 75,900;  51,180;17,520; 9,280; 6,950;1,345
2004-03-14;  6,700;24,680;21,680;19,780;100,000; 95,800;  81,100; 6,137; 0,721; 5,450;0,590
2004-03-15;  0,100;29,370;23,970;20,050;100,000; 81,500;  50,120;18,510; 9,010; 5,450;1,274
2004-03-16;  0,000;29,610;23,050;17,320; 99,100; 73,300;  38,820;21,320; 9,980; 9,200;1,471
2004-03-17;  0,000;29,420;23,070;17,640; 96,300; 73,300;  46,880;20,680;10,430; 6,200;1,346
2004-03-18;  0,000;31,050;23,410;16,900; 99,300; 73,200;  40,300;23,530;11,050; 9,950;1,163
2004-03-19; 11,700;30,100;20,590;17,500;100,000; 91,200;  53,200;12,800; 5,562;12,200;0,998
2004-03-20;  0,300;27,800;20,970;17,860;100,000; 85,000;  53,750;17,120; 7,900; 7,700;1,318
2004-03-21;  0,000;27,260;20,580;16,010; 98,200; 76,900;  46,360;19,710; 8,050; 8,450;1,741
2004-03-22;  0,000;26,450;19,790;14,550; 96,700; 72,600;  34,470;23,140; 9,630; 8,450;2,376
2004-03-23;  0,000;26,300;19,480;13,510;100,000; 75,600;  42,400;21,120; 8,560; 7,700;2,067
2004-03-24;  0,000;27,230;19,800;12,700; 99,600; 73,300;  43,400;20,750; 8,660; 8,450;1,656
2004-03-25;  0,000;28,560;20,630;14,020; 96,700; 73,200;  43,990;23,520;10,060; 8,450;1,482
2004-03-26;  0,000;27,410;20,710;14,430; 97,600; 75,100;  48,110;17,670; 7,440; 6,200;0,987
2004-03-27;  0,000;29,600;21,740;15,440;100,000; 72,700;  34,320;22,370;10,460; 4,700;0,757
2004-03-28;  0,200;29,800;21,920;15,310; 99,300; 72,300;  39,490;21,370;10,300; 9,200;1,301
2004-03-29;  0,000;30,340;22,290;15,910; 99,800; 75,300;  45,270;20,490; 9,520; 7,700;1,145
2004-03-30;  0,000;29,960;21,550;14,740;100,000; 77,400;  37,610;21,860;10,080; 9,950;1,247
2004-03-31;  0,000;28,910;22,070;15,960;100,000; 74,200;  39,090;22,030; 9,730; 8,450;1,220
2004-04-01;  0,000;29,730;22,220;15,090;100,000; 71,900;  32,310;22,360; 9,810; 5,450;1,009
2004-04-02;  0,000;31,140;22,210;14,730;100,000; 71,000;  31,970;21,510; 9,500; 5,450;0,862
2004-04-03;  0,000;32,020;23,250;14,740; 98,900; 69,800;  36,000;17,050; 7,710; 6,200;1,054
2004-04-04;  0,000;26,420;22,420;19,470; 97,900; 84,900;  69,140; 8,990; 2,516; 4,700;0,715
2004-04-05;  0,200;30,260;23,330;16,980;100,000; 77,700;  47,820;20,300;10,070; 6,950;0,974
2004-04-06; 37,000;30,800;22,500;18,300;100,000; 84,500;  49,230;15,220; 7,280;12,950;1,086
2004-04-07;  0,100;28,310;22,600;17,990;100,000; 85,700;  60,860;17,330; 7,560; 6,950;0,898
2004-04-08;  0,200;31,600;23,820;17,730;100,000; 77,400;  37,670;20,340; 9,060; 7,700;1,053
2004-04-09;  0,000;30,960;23,550;18,180; 98,100; 76,700;  43,980;19,090; 7,940; 6,950;1,558
2004-04-10;  0,000;29,180;22,610;17,900; 98,700; 77,100;  46,550;18,070; 6,929; 7,700;1,888
2004-04-11;  0,000;30,140;22,990;16,760;100,000; 76,600;  45,260;20,910; 9,210; 7,700;1,091
2004-04-12;  0,000;30,050;23,520;18,910; 98,000; 77,700;  48,490;16,510; 7,190; 8,450;1,377
2004-04-13;  0,000;27,290;22,630;18,510; 97,500; 81,400;  55,970;10,810; 3,229; 5,450;0,895
2004-04-14;  8,200;23,490;20,640;18,940;100,000; 97,600;  88,500; 6,272; 0,649; 3,950;0,487
2004-04-15;  3,700;28,780;21,890;18,450;100,000; 88,500;  55,410;15,070; 6,860; 9,200;0,938
2004-04-16;  0,100;29,160;21,810;18,070;100,000; 87,800;  55,740;13,720; 6,077; 6,950;0,829
2004-04-17;  0,000;29,200;22,690;17,640;100,000; 85,000;  54,330;16,690; 7,470; 4,700;0,502
2004-04-18;  0,000;31,720;23,750;17,940;100,000; 81,600;  45,470;14,690; 6,376; 5,450;0,517
2004-04-19; 20,300;31,250;23,620;18,240;100,000; 82,900;  47,750;17,850; 8,930;10,700;1,603
2004-04-20;  0,100;27,340;21,730;17,840;100,000; 84,400;  56,150;13,320; 6,127; 6,950;0,960
2004-04-21;  0,000;28,850;22,460;18,140;100,000; 85,300;  59,230;10,870; 3,952; 6,200;0,880
2004-04-22;  0,000;30,170;23,430;18,420;100,000; 79,600;  47,150;18,050; 8,290; 6,200;0,625
2004-04-23;  0,000;30,640;23,240;16,770;100,000; 76,500;  41,500;18,560; 8,270; 8,450;1,242
2004-04-24; 10,400;26,840;22,060;18,160;100,000; 87,100;  62,270;11,410; 4,774; 5,450;0,703
2004-04-25;  7,300;23,040;19,940;16,370;100,000; 92,900;  74,000; 6,113; 1,342; 7,700;1,655
2004-04-26;  0,100;23,620;19,120;15,200; 98,500; 82,700;  62,150;12,000; 3,753; 7,700;1,922
2004-04-27;  0,000;25,600;19,470;14,940;100,000; 84,000;  58,580;13,540; 5,105; 6,950;1,181
2004-04-28;  0,000;26,900;20,000;13,070;100,000; 74,700;  40,910;18,800; 6,853; 9,200;1,629
2004-04-29;  0,000;26,530;19,280;12,950;100,000; 72,700;  35,530;19,070; 7,070; 5,450;0,675
2004-04-30;  0,000;26,980;18,620;11,280;100,000; 71,500;  33,120;18,660; 6,629; 5,450;0,924
2004-05-01;  0,000;27,450;19,180;11,470; 99,900; 71,700;  35,940;16,220; 6,026; 6,200;0,943
2004-05-02;  0,000;29,680;21,120;14,240; 97,300; 73,400;  36,870;15,520; 6,688; 5,450;0,982
2004-05-03;  0,000;30,650;22,120;14,880; 99,700; 74,300;  36,130;17,660; 7,270; 3,950;0,624
2004-05-04;  9,400;28,780;21,120;16,960;100,000; 86,400;  54,330;14,660; 5,954;11,450;0,704
2004-05-05;  0,200;27,390;21,150;16,930; 98,900; 86,400;  58,840;12,840; 4,485; 6,200;0,771
2004-05-06;  8,300;21,640;19,360;17,780;100,000; 96,200;  83,400; 5,834; 0,694; 3,950;0,279
2004-05-07;  6,100;23,160;18,990;17,150;100,000; 93,000;  68,550; 6,384; 1,256;11,450;0,571
2004-05-08;  0,200;21,130;17,450;11,780; 98,800; 83,600;  57,540; 9,510; 2,379; 8,450;1,554
2004-05-09;  0,200;22,450;15,230; 9,000;100,000; 83,400;  52,340;14,100; 4,202; 6,950;1,255
2004-05-10;  0,000;24,170;17,276;11,300;100,000; 84,100;  59,060;12,250; 3,215; 6,950;0,829
2004-05-11;  0,000;26,270;18,338;11,300;100,000; 83,200;  55,150;16,590; 5,553; 6,200;1,091
2004-05-12;  0,000;28,570;19,290;11,220;100,000; 85,700;  52,810;15,950; 6,080; 6,200;0,743
2004-05-13;  1,800;19,900;17,150;14,520;100,000; 99,700;  81,400; 6,150; 0,430; 7,700;0,795
2004-05-14;  1,200;23,690;19,340;15,230;100,000; 95,800;  77,500; 8,520; 2,861; 6,950;1,106
2004-05-15;  8,600;18,800;16,720;14,490;100,000;100,000;  94,000; 3,634; 0,076; 8,450;0,999
2004-05-16;  0,000;20,710;14,330; 8,630;100,000; 87,200;  43,150;15,640; 4,329; 3,950;0,696
2004-05-17;  0,200;22,170;13,260; 6,388;100,000; 88,400;  49,540;15,620; 4,606; 3,950;0,522
2004-05-18;  5,000;20,690;15,660;11,820;100,000; 92,200;  65,010;11,020; 3,794; 6,200;0,750
2004-05-19;  0,900;23,230;17,200;11,860;100,000; 92,200;  66,930;11,770; 3,839; 5,450;0,780
2004-05-20;  0,700;22,320;17,570;14,990;100,000; 93,300;  71,100; 7,970; 2,434; 8,450;1,582
2004-05-21;  5,900;24,240;17,800;13,180;100,000; 88,800;  62,020;12,720; 4,535;11,450;1,955
2004-05-22;  0,100;24,780;18,240;13,490;100,000; 91,600;  65,650;13,250; 4,269; 7,700;0,805
2004-05-23;  0,800;23,310;17,950;14,200;100,000; 99,500;  76,600; 6,652; 1,123; 3,950;0,584
2004-05-24;  3,800;27,220;19,750;15,390;100,000; 94,600;  62,140;10,730; 4,347; 6,200;0,771
2004-05-25; 22,500;24,130;19,760;16,730;100,000;100,000;  84,800; 4,976; 1,168; 8,450;0,809
2004-05-26;  7,700;17,550;13,920; 9,290;100,000; 91,300;  64,820;11,630; 2,655;12,200;2,677
2004-05-27;  0,100;18,950;12,320; 6,991;100,000; 88,500;  57,550;14,990; 3,803; 4,700;0,494
2004-05-28;  0,100;21,400;13,740; 6,137;100,000; 82,700;  43,620;15,790; 4,329; 9,200;1,492
2004-05-29;  0,000;23,340;15,660; 7,490;100,000; 88,400;  61,880;14,190; 4,946; 3,950;0,509
2004-05-30;  1,200;27,000;19,480;13,150;100,000; 90,200;  59,190;13,160; 4,923; 6,200;0,793
2004-05-31; 22,900;21,830;16,910;14,740;100,000;100,000;  79,000; 6,012; 0,843; 6,200;0,761
2004-06-01;  0,100;22,990;17,150;13,440;100,000; 97,200;  72,900;10,720; 3,330; 3,950;0,494
2004-06-02; 11,600;21,750;15,990;12,620;100,000;100,000;  77,900; 6,642; 1,564; 6,950;0,465
2004-06-03; 20,400;17,780;15,740;14,650;100,000;100,000;  98,500; 2,615; 0,218; 3,200;0,236
2004-06-04;  6,800;19,550;14,740;10,910;100,000; 91,200;  61,390;11,550; 3,420; 6,200;0,941
2004-06-05;  0,100;20,280;15,190; 9,880;100,000; 86,600;  57,420;10,640; 2,673; 6,200;1,393
2004-06-06;  0,200;22,830;13,350; 6,598;100,000; 89,600;  51,030;14,330; 3,921; 3,200;0,323
2004-06-07;  0,100;23,400;15,300; 7,100;100,000; 79,000;  38,650;13,850;; 1,500;6,100
2004-06-08;  0,000;25,800;16,100; 6,300;100,000; 80,000;  39,720;13,310;; 4,100;7,000
2004-06-09;  0,400;21,600;14,100; 6,600;100,000; 96,000;  65,040; 4,350;;;3,300
2004-06-10;  0,000;27,200;21,500;15,800;100,000; 85,000;  44,120; 8,630;;;4,400
2004-06-11;  0,000;27,100;21,600;16,100;100,000; 83,000;  47,620;10,120;;;5,100
2004-06-12;  7,700;19,400;14,700; 9,900;100,000; 99,000;  77,100; 1,440;;;2,700
2004-06-13;  0,100;17,400;11,500; 5,500;100,000; 86,000;  50,900;12,810;;;4,100
2004-06-14;  0,000;23,800;14,100; 4,400;100,000; 87,000;  57,140;12,110;; 2,800;4,900
2004-06-15;  1,000;23,530;16,350;11,860;100,000; 95,100;  66,140; 8,940; 1,643; 3,950;0,388
2004-06-16;  0,300;24,740;16,450;10,460;100,000; 90,800;  51,190;13,500; 4,409; 3,950;0,563
2004-06-17;  0,100;26,920;16,900; 9,550;100,000; 79,900;  27,070;14,390; 4,053; 5,450;0,754
2004-06-18;  0,000;26,130;16,820; 9,290;100,000; 81,700;  34,180;14,020; 3,853; 5,450;1,010
2004-06-19;  0,000;25,340;17,230;10,080;100,000; 81,900;  40,960;14,020; 4,139; 5,450;0,602
2004-06-20;  0,000;25,520;16,570; 9,120;100,000; 82,700;  41,360;13,960; 4,299; 5,450;0,680
2004-06-21;  0,000;25,950;17,340;10,690;100,000; 83,200;  46,740;10,870; 3,426; 6,200;0,727
2004-06-22;  0,000;27,110;17,350;11,080;100,000; 82,700;  37,830;12,700; 3,892; 3,950;0,713
2004-06-23;  0,000;26,030;17,000; 9,990;100,000; 80,600;  36,080;13,400; 3,910; 3,200;0,550
2004-06-24;  0,000;26,720;17,100; 9,340;100,000; 87,500;  52,210;11,170; 3,811; 6,950;0,615
2004-06-25;  1,700;24,900;18,510;13,650;100,000; 91,200;  60,960; 6,027; 1,458; 6,200;0,414
2004-06-26;  0,000;26,960;20,460;15,460;100,000; 84,500;  50,460;11,950; 5,045; 5,450;0,575
2004-06-27;  0,000;27,660;19,580;13,180;100,000; 82,500;  45,150;12,090; 4,695; 5,450;0,785
2004-06-28;  0,000;27,210;20,500;15,060;100,000; 82,800;  53,080;11,650; 4,552; 4,700;0,528
2004-06-29;  0,000;27,770;20,040;14,060;100,000; 82,800;  43,140;11,670; 4,247; 5,450;0,630
2004-06-30;  0,000;26,450;19,290;12,250;100,000; 83,300;  48,930;13,580; 5,200; 5,450;0,726
2004-07-01;  0,000;27,300;19,360;12,450;100,000; 83,400;  48,650;13,190; 5,269; 5,450;0,684
2004-07-02;  0,000;26,380;18,830;12,780;100,000; 86,800;  54,570;11,520; 3,588; 4,700;0,589
2004-07-03;  0,000;28,610;19,640;12,830;100,000; 84,800;  43,740;13,150; 4,820; 4,700;0,826
2004-07-04;  0,000;27,620;19,910;13,020;100,000; 83,300;  46,770;12,360; 4,471; 3,200;0,626
2004-07-05;  0,100;24,400;18,220;12,910;100,000; 95,300;  65,800; 7,560; 2,614; 4,700;0,693
2004-07-06;  0,000;25,990;18,740;12,720;100,000; 89,700;  55,700;12,380; 4,465; 3,950;0,524
2004-07-07;  0,100;27,920;19,260;12,290;100,000; 82,000;  43,470;11,830; 4,729; 7,700;0,836
2004-07-08;  3,100;27,050;19,440;13,370;100,000; 83,700;  51,210; 9,480; 3,078; 9,200;1,378
2004-07-09;  4,000;21,800;18,260;16,200;100,000; 98,500;  79,300; 4,581; 0,944; 6,200;0,422
2004-07-10; 27,900;17,380;16,130;12,840;100,000;100,000;  97,200; 2,498;-0,602; 6,200;0,466
2004-07-11;  0,100;18,870;15,100; 9,760;100,000; 94,100;  73,200; 6,749; 1,891; 7,700;1,956
2004-07-12;  0,000;23,890;16,200; 9,790;100,000; 88,700;  62,110;13,160; 5,233; 5,450;0,810
2004-07-13;  0,000;26,140;18,530;12,610;100,000; 89,000;  59,870;13,190; 5,255; 6,950;0,758
2004-07-14;  0,000;27,180;19,730;13,190;100,000; 84,200;  47,300;13,690; 5,137; 6,950;0,923
2004-07-15;  0,000;28,090;20,960;14,320;100,000; 80,000;  45,760;13,980; 5,877; 7,700;1,179
2004-07-16;  0,000;26,900;20,010;13,770;100,000; 86,300;  55,970;12,040; 5,045; 7,700;0,939
2004-07-17;  4,900;18,970;15,990;13,810;100,000; 93,000;  79,100; 4,731; 1,017; 8,450;1,924
2004-07-18;  0,100;20,340;15,580;11,860;100,000; 89,400;  69,650; 6,537; 1,847;10,700;2,386
2004-07-19; 36,700;15,290;14,050;13,420;100,000;100,000;  88,300; 1,426;-1,178; 9,200;2,733
2004-07-20;  0,000;18,580;15,030;12,940;100,000; 90,800;  69,990; 6,603; 1,709;11,450;2,832
2004-07-21;  0,000;20,320;14,900;11,110;100,000; 78,000;  45,240;13,750; 3,788; 9,200;3,198
2004-07-22;  0,000;19,890;13,910; 8,940; 99,300; 82,000;  53,990;13,750; 3,594; 9,200;2,451
2004-07-23;  0,000;20,790;13,920; 7,750;100,000; 77,500;  39,660;15,190; 4,323; 7,700;2,110
2004-07-24;  0,000;20,950;13,560; 6,260;100,000; 76,500;  34,960;15,580; 4,718; 6,200;1,142
2004-07-25;  0,100;21,450;13,680; 5,717;100,000; 80,900;  41,950;15,010; 5,107; 7,700;1,459
